"","Yr","WofY","AllVisits","RespFeverILI","pctRespFeverILI","Week","WeekEnding","Syn2","Syn3","pctSyn2","pctSyn3","fit","lwr","upr"
"94",2005,42,6513,811,0.12452019,94,"15/10/2005",93,717,0.014279134,0.110087517,0.0898897659860784,0.0856685175090073,0.0941110144631495
"95",2005,43,6657,775,0.116418807,95,"22/10/2005",95,679,0.014270693,0.101997897,0.0939263698882436,0.0892220626641055,0.0986306771123818
"96",2005,44,6406,826,0.128941617,96,"29/10/2005",84,742,0.013112707,0.11582891,0.0980422598022582,0.0928520742245688,0.103232445379948
"97",2005,45,6580,838,0.127355623,97,"05/11/2005",116,719,0.017629179,0.109270517,0.10217784282185,0.0965091260298251,0.107846559613876
"98",2005,46,6503,803,0.12348147,98,"12/11/2005",114,690,0.017530371,0.106104875,0.106273235301989,0.100142608851125,0.112403861752854
"99",2005,47,6457,842,0.130401115,99,"19/11/2005",88,755,0.01362862,0.116927366,0.110269136097276,0.103701681853037,0.116836590341516
"100",2005,48,6389,829,0.129754265,100,"26/11/2005",97,733,0.015182345,0.11472844,0.114107691306177,0.107136167866385,0.12107921474597
"101",2005,49,6253,735,0.117543579,101,"03/12/2005",93,641,0.014872861,0.102510795,0.117733337911186,0.110397394179693,0.125069281642679
"102",2005,50,6057,779,0.128611524,102,"10/12/2005",82,695,0.013538055,0.114743272,0.121093614012733,0.113438979325453,0.128748248700014
"103",2005,51,5858,733,0.12512803,103,"17/12/2005",99,635,0.016899966,0.108398771,0.124139923841819,0.116217563882898,0.132062283800739
"104",2005,52,6118,781,0.127656097,104,"24/12/2005",78,703,0.012749264,0.114906832,0.126828246395749,0.118693481318141,0.134963011473357
"105",2006,1,10385,1389,0.133750602,105,"07/01/2006",173,1219,0.016658642,0.117380838,0.129119777363486,0.120831363652917,0.137408191074055
"106",2006,2,9922,1065,0.10733723,106,"14/01/2006",155,905,0.01562185,0.091211449,0.13098149497988,0.122600676214802,0.139362313744958
"107",2006,3,9601,1015,0.105718154,107,"21/01/2006",156,859,0.016248307,0.089469847,0.132386641557363,0.123976175716474,0.140797107398253
"108",2006,4,9815,1225,0.124808966,108,"28/01/2006",182,1043,0.018543046,0.10626592,0.133315113673291,0.124938286293449,0.141691941053132
"109",2006,5,10040,1331,0.132569721,109,"04/02/2006",204,1128,0.020318725,0.112350598,0.133753755323108,0.125473388782088,0.142034121864129
"110",2006,6,9960,1349,0.135441767,110,"11/02/2006",192,1157,0.019277108,0.116164659,0.133696549764525,0.125574019349629,0.141819080179421
"111",2006,7,9902,1251,0.126338114,111,"18/02/2006",194,1056,0.019592002,0.106645122,0.133144707255165,0.125238974517245,0.141050439993085
"112",2006,8,10315,1489,0.144352884,112,"25/02/2006",240,1248,0.023267087,0.120988851,0.132106647404285,0.124473320571758,0.139739974236812
"113",2006,9,10572,1671,0.158059024,113,"04/03/2006",276,1395,0.026106697,0.131952327,0.130597876395912,0.123288306262133,0.137907446529691
"114",2006,10,11382,2027,0.178088209,114,"11/03/2006",395,1633,0.034703918,0.143472149,0.128640760873763,0.121701178426009,0.135580343321517
"115",2006,11,11043,1921,0.173956352,115,"18/03/2006",340,1579,0.030788735,0.142986507,0.126264201785216,0.119734900659188,0.132793502911244
"116",2006,12,10592,1583,0.149452417,116,"25/03/2006",265,1319,0.025018882,0.124527946,0.123503212940418,0.117417775143889,0.129588650736946
"117",2006,13,10623,1428,0.134425304,117,"01/04/2006",301,1128,0.028334745,0.106184694,0.120398410432084,0.1147829670319,0.126013853832268
"118",2006,14,11053,1416,0.128110015,118,"08/04/2006",264,1153,0.023884918,0.10431557,0.116995420361414,0.111867929001951,0.122122911720877
"119",2006,15,11392,1411,0.123858848,119,"15/04/2006",259,1150,0.022735253,0.100948034,0.113344213506788,0.108713720464464,0.117974706549111
"120",2006,16,11256,1329,0.118070362,120,"22/04/2006",210,1118,0.018656716,0.099324805,0.109498376637299,0.105364211557502,0.113632541717097
"121",2006,17,10833,1158,0.106895597,121,"29/04/2006",186,971,0.017169759,0.089633527,0.105514331096991,0.101865158960115,0.109163503233867
"122",2006,18,11141,1148,0.103042815,122,"06/05/2006",165,980,0.014810161,0.087963379,0.10145051005461,0.0982631486062635,0.104637871502956
"123",2006,19,11269,1139,0.101073742,123,"13/05/2006",185,954,0.016416718,0.084657024,0.097366506416428,0.0946044516320623,0.100128561200794
"124",2006,20,10892,1054,0.09676827,124,"20/05/2006",184,870,0.016893133,0.079875138,0.0933222038274763,0.0909340170460674,0.0957103906088851
"125",2006,21,11410,1159,0.101577564,125,"27/05/2006",193,965,0.016914987,0.084574934,0.0893769034331537,0.087295265502204,0.0914585413641034
"126",2006,22,11847,1057,0.0892209,126,"03/06/2006",195,860,0.016459863,0.072592217,0.0855884591349935,0.083731983012016,0.087444935257971
"127",2006,23,11922,946,0.079349102,127,"10/06/2006",171,774,0.014343231,0.064921993,0.0820124339505028,0.0802932405770236,0.0837316273239819
"128",2006,24,11725,1024,0.087334755,128,"17/06/2006",196,827,0.016716418,0.070533049,0.0787012897792502,0.0770387189720017,0.0803638605864986
"129",2006,25,11872,991,0.08347372,129,"24/06/2006",207,783,0.017435984,0.065953504,0.0757036223902366,0.0740380114943105,0.0773692332861627
"130",2006,26,11964,999,0.083500502,130,"01/07/2006",218,782,0.018221331,0.065362755,0.0730634527861546,0.0713622463220891,0.0747646592502201
"131",2006,27,12530,1125,0.089784517,131,"08/07/2006",217,910,0.017318436,0.072625698,0.0708195852780429,0.0690747711284575,0.0725643994276284
"132",2006,28,12183,994,0.0815891,132,"15/07/2006",215,780,0.017647542,0.064023639,0.0690050416310515,0.0672262725894961,0.0707838106726068
"133",2006,29,12632,1123,0.088901203,133,"22/07/2006",215,904,0.017020266,0.071564281,0.067646579532747,0.0658536722462937,0.0694394868192004
"134",2006,30,12580,968,0.076947536,134,"29/07/2006",190,777,0.015103339,0.061764706,0.0667643024057754,0.0649803208201628,0.0685482839913881
"135",2006,31,12813,1109,0.08655272,135,"05/08/2006",208,897,0.016233513,0.070007024,0.0663713662546906,0.0646160546587197,0.0681266778506616
"136",2006,32,12719,1031,0.081059832,136,"12/08/2006",158,868,0.01242236,0.068244359,0.0664737878217833,0.0647567486827026,0.0681908269608639
"137",2006,33,12089,802,0.066341302,137,"19/08/2006",173,627,0.01431053,0.051865332,0.0670703568494296,0.0653837685824539,0.0687569451164054
"138",2006,34,11853,765,0.064540623,138,"26/08/2006",171,594,0.014426727,0.050113895,0.0681526537283732,0.0664647207801606,0.0698405866765859
"139",2006,35,11332,790,0.069714084,139,"02/09/2006",149,641,0.013148606,0.056565478,0.0697051722745869,0.0679577839078755,0.0714525606412984
"140",2006,36,11507,862,0.074910924,140,"09/09/2006",142,718,0.012340315,0.062396802,0.0717055458443528,0.0698201292323319,0.0735909624563738
"141",2006,37,11441,948,0.08285989,141,"16/09/2006",127,821,0.011100428,0.071759462,0.0741248734902934,0.0720154761468747,0.076234270833712
"142",2006,38,11841,1120,0.094586606,142,"23/09/2006",140,980,0.011823326,0.08276328,0.0769281414022629,0.0745146243865604,0.0793416584179654
"143",2006,39,11406,1105,0.096878836,143,"30/09/2006",135,965,0.011835876,0.084604594,0.080074733487544,0.0772903338314645,0.0828591331436235
"144",2006,40,11515,1305,0.113330439,144,"07/10/2006",177,1129,0.015371255,0.098046027,0.0835190236449389,0.0803124127989071,0.0867256344909708
"145",2006,41,11587,1333,0.11504272,145,"14/10/2006",183,1153,0.015793562,0.099508069,0.0872110410960661,0.0835456101944402,0.090876471997692
"146",2006,42,11330,1200,0.105913504,146,"21/10/2006",157,1044,0.013857017,0.092144748,0.0910971990718329,0.0869495851893355,0.0952448129543302
"147",2006,43,11238,1193,0.106157679,147,"28/10/2006",152,1040,0.013525538,0.092543157,0.0951210762281965,0.0904797554849645,0.0997623969714285
"148",2006,44,11065,1221,0.110347944,148,"04/11/2006",139,1082,0.012562133,0.097785811,0.0992242393964095,0.094088372531149,0.10436010626167
"149",2006,45,11533,1320,0.114454175,149,"11/11/2006",172,1150,0.014913726,0.099713865,0.1033470956702,0.0977255894316032,0.108968601908797
"150",2006,46,11536,1361,0.117978502,150,"18/11/2006",192,1166,0.016643551,0.101074896,0.107429761404537,0.101340464741133,0.113519058067942
"151",2006,47,11213,1332,0.118790689,151,"25/11/2006",169,1162,0.015071792,0.103629716,0.111412935454023,0.104881900078366,0.117943970829679
"152",2006,48,11086,1460,0.131697637,152,"02/12/2006",155,1305,0.013981598,0.117716038,0.115238763917122,0.108299519610261,0.122178008223983
"153",2006,49,11182,1501,0.13423359,153,"09/12/2006",198,1301,0.017707029,0.116347702,0.118851683776329,0.111544497065707,0.126158870486952
"154",2006,50,11816,1649,0.139556534,154,"16/12/2006",216,1432,0.018280298,0.121191605,0.122199233132075,0.114570331573133,0.129828134691016
"155",2006,51,11881,1861,0.156636647,155,"23/12/2006",217,1644,0.018264456,0.138372191,0.125232816215358,0.117333570099875,0.133132062330841
"156",2006,52,13041,2854,0.218848248,156,"30/12/2006",300,2557,0.023004371,0.196073921,0.127908412023487,0.119794472004912,0.136022352042063
"157",2007,1,11126,1987,0.178590688,157,"06/01/2007",273,2093,0.02453712,0.188117922,0.130187216245422,0.12191760999858,0.138456822492265
"158",2007,2,11420,1704,0.149211909,158,"13/01/2007",186,1514,0.016287215,0.132574431,0.132036207116015,0.123672401352963,0.140400012879066
"159",2007,3,10844,1421,0.131040207,159,"20/01/2007",199,1220,0.018351162,0.112504611,0.133428626947696,0.125033563295556,0.141823690599837
"160",2007,4,11042,1534,0.138924108,160,"27/01/2007",177,1357,0.016029705,0.122894403,0.134344372317822,0.125981486979356,0.142707257656288
"161",2007,5,11433,1900,0.166185603,161,"03/02/2007",265,1638,0.023178518,0.143269483,0.134770287221838,0.126502525134368,0.143038049309309
"162",2007,6,11599,2022,0.174325373,162,"10/02/2007",274,1749,0.023622726,0.150788861,0.134700354917454,0.126589189377895,0.142811520457012
"163",2007,7,11589,2013,0.173699198,163,"17/02/2007",316,1698,0.027267236,0.14651825,0.134135785662292,0.126240254118709,0.142031317205876
"164",2007,8,11835,1902,0.160709759,164,"24/02/2007",273,1629,0.023067174,0.137642586,0.13308499906561,0.125460764961792,0.140709233169429
"165",2007,9,11484,1785,0.155433647,165,"03/03/2007",231,1554,0.020114943,0.135318704,0.131563501311435,0.124261950428051,0.138865052194819
"166",2007,10,11459,1498,0.13072694,166,"10/03/2007",223,1275,0.019460686,0.111266254,0.129593659043484,0.122661036550419,0.13652628153655
"167",2007,11,11028,1370,0.124229235,167,"17/03/2007",177,1196,0.016050054,0.108451215,0.127204373209136,0.120680964364056,0.133727782054216
"168",2007,12,11353,1318,0.116092663,168,"24/03/2007",182,1133,0.016031005,0.09979741,0.124430657618536,0.118350010290525,0.130511304946547
"169",2007,13,11184,1268,0.113376252,169,"31/03/2007",170,1098,0.015200286,0.098175966,0.121313128364401,0.115701308668623,0.126924948060179
"170",2007,14,11307,1455,0.128681348,170,"07/04/2007",162,1291,0.014327408,0.114177058,0.117897411547929,0.112772273886011,0.123022549209847
"171",2007,15,11651,1470,0.126169428,171,"14/04/2007",158,1312,0.013561068,0.11260836,0.114233477947501,0.10960391644656,0.118863039448442
"172",2007,16,11761,1448,0.123118782,172,"21/04/2007",193,1254,0.016410169,0.106623586,0.110374914332211,0.10624004318288,0.114509785481542
"173",2007,17,11936,1387,0.116203083,173,"28/04/2007",183,1207,0.015331769,0.101122654,0.106378142046101,0.102726329436822,0.11002995465538
"174",2007,18,12183,1343,0.110235574,174,"05/05/2007",202,1139,0.016580481,0.09349093,0.102301594257918,0.099109261203183,0.105493927312654
"175",2007,19,12308,1334,0.10838479,175,"12/05/2007",216,1121,0.017549561,0.091078973,0.0982048638739349,0.0954350016645399,0.10097472608333
"176",2007,20,12058,1245,0.103250954,176,"19/05/2007",187,1057,0.015508376,0.087659645,0.0941478345391816,0.0917484233004506,0.0965472457779126
"177",2007,21,12562,1314,0.104601178,177,"26/05/2007",197,1121,0.015682216,0.089237383,0.0901898073990572,0.0880929935859627,0.0922866212121518
"178",2007,22,12318,1214,0.09855496,178,"02/06/2007",213,1000,0.017291768,0.08118201,0.0863886363550954,0.0845127975666896,0.0882644751435012
"179",2007,23,11971,1106,0.092389942,179,"09/06/2007",170,935,0.014200986,0.078105421,0.082799884424803,0.0810574737120176,0.0845422951375885
"180",2007,24,12349,1056,0.085512997,180,"16/06/2007",192,861,0.015547818,0.069722245,0.0794760135077488,0.0777872484683486,0.0811647785471489
"181",2007,25,12288,1088,0.088541667,181,"23/06/2007",193,900,0.01570638,0.073242188,0.0764656193729336,0.074771851358864,0.0781593873870032
"182",2007,26,12226,1088,0.088990676,182,"30/06/2007",191,902,0.015622444,0.073777196,0.07381272302305,0.0720821265591578,0.0755433194869421
"183",2007,27,12314,1096,0.089004385,183,"07/07/2007",196,899,0.015916843,0.073006334,0.0715561287691367,0.0697810083250545,0.0733312492132189
"184",2007,28,12397,1036,0.083568605,184,"14/07/2007",199,838,0.016052271,0.067596999,0.0697288583763435,0.0679188480458224,0.0715388687068647
"185",2007,29,12410,940,0.075745367,185,"21/07/2007",186,751,0.014987913,0.060515713,0.0683576695322374,0.0665323518730539,0.0701829871914209
"186",2007,30,12506,973,0.077802655,186,"28/07/2007",203,769,0.016232209,0.061490485,0.0674626656594642,0.0656447555716711,0.0692805757472573
"187",2007,31,12829,1013,0.078961727,187,"04/08/2007",204,809,0.015901473,0.063060254,0.0670570027625778,0.0652658768015425,0.068848128723613
"188",2007,32,13081,1126,0.086079046,188,"11/08/2007",236,890,0.018041434,0.068037612,0.0671466975838687,0.0653917083002225,0.068901686867515
"189",2007,33,12429,931,0.074905463,189,"18/08/2007",175,756,0.014079974,0.060825489,0.0677305398657135,0.0660039505524565,0.0694571291789705
"190",2007,34,11880,836,0.07037037,190,"25/08/2007",164,672,0.013804714,0.056565657,0.0688001099988554,0.0670708042430291,0.0705294157546817
"191",2007,35,12237,867,0.070850699,191,"01/09/2007",180,689,0.014709488,0.05630465,0.0703399017992675,0.0685511195864482,0.0721286840120867
"192",2007,36,12079,955,0.079062836,192,"08/09/2007",176,780,0.014570743,0.064574882,0.0723275486232318,0.0704023561286758,0.0742527411177878
"193",2007,37,11854,934,0.078791969,193,"15/09/2007",173,762,0.01459423,0.064282099,0.0747341495233706,0.0725878575291572,0.0768804415175841
"194",2007,38,11890,1036,0.087132044,194,"22/09/2007",165,874,0.013877208,0.073507149,0.0775246906895385,0.0750776914849345,0.0799716898941424
