"","Yr","WofY","AllVisits","RespFeverILI","pctRespFeverILI","Week","WeekEnding","Syn2","Syn3","pctSyn2","pctSyn3","fit","lwr","upr"
"211",2008,3,11773,1381,0.117302302,211,"19/01/2008",198,1182,0.016818143,0.100399219,0.0115242595602129,0.00952916700957285,0.013519352110853
"212",2008,4,11522,1395,0.12107273,212,"26/01/2008",192,1204,0.016663774,0.104495747,0.011736292632063,0.00974870083215885,0.0137238844319672
"213",2008,5,11744,1551,0.132067439,213,"02/02/2008",236,1314,0.020095368,0.111886921,0.0119909562538907,0.0100257632186822,0.0139561492890991
"214",2008,6,12374,1726,0.139486019,214,"09/02/2008",248,1470,0.020042024,0.118797479,0.0122847464797313,0.0103564983909828,0.0142129945684798
"215",2008,7,15280,2085,0.13645288,215,"16/02/2008",304,1778,0.019895288,0.116361257,0.0126135894183553,0.0107362509805509,0.0144909278561597
"216",2008,8,17212,2683,0.155879619,216,"23/02/2008",392,2293,0.022774808,0.133221009,0.0129729006397756,0.0111596314117266,0.0147861698678247
"217",2008,9,16711,2617,0.156603435,217,"01/03/2008",385,2237,0.023038717,0.133863922,0.0133576520265602,0.0116205906551045,0.0150947133980159
"218",2008,10,16608,2756,0.165944123,218,"08/03/2008",398,2360,0.023964355,0.142100193,0.0137624450951066,0.0121125028263872,0.0154123873638261
"219",2008,11,16881,2845,0.16853267,219,"15/03/2008",425,2423,0.025176234,0.143534151,0.0141815897176893,0.0126282537574055,0.015734925677973
"220",2008,12,16248,2473,0.152203348,220,"22/03/2008",367,2101,0.022587395,0.129308223,0.0146091870973345,0.0131603332356996,0.0160580409589693
"221",2008,13,16127,2370,0.146958517,221,"29/03/2008",351,2015,0.021764742,0.124945743,0.0150392157855637,0.0137009280513886,0.0163775035197388
"222",2008,14,15881,2414,0.152005541,222,"05/04/2008",361,2051,0.022731566,0.129148039,0.015465619488671,0.0142420122569716,0.0166892267203703
"223",2008,15,16117,2502,0.155239809,223,"12/04/2008",365,2141,0.022646895,0.132841099,0.0158823953821233,0.0147754301336552,0.0169893606305913
"224",2008,16,16367,2497,0.152563084,224,"19/04/2008",337,2159,0.020590212,0.131911774,0.0162836816452588,0.0152929664751475,0.0172743968153702
"225",2008,17,16282,2245,0.137882324,225,"26/04/2008",324,1921,0.019899275,0.117983049,0.0166638429398326,0.0157863988826789,0.0175412869969863
"226",2008,18,15715,2010,0.127903277,226,"03/05/2008",265,1746,0.01686287,0.111104041,0.017017552585937,0.0162475308964984,0.0177875742753756
"227",2008,19,16164,1882,0.116431576,227,"10/05/2008",267,1612,0.016518189,0.09972779,0.0173398702369901,0.0166682214527708,0.0180115190212094
"228",2008,20,16033,1858,0.115885985,228,"17/05/2008",273,1582,0.017027381,0.09867149,0.0176263139211132,0.0170404736294145,0.0182121542128119
"229",2008,21,15898,1812,0.113976601,229,"24/05/2008",226,1583,0.014215625,0.099572273,0.0178729253983733,0.0173567435542991,0.0183891072424475
"230",2008,22,15823,1626,0.102761802,230,"31/05/2008",257,1367,0.016242179,0.086393225,0.0180763278808347,0.0176107254073063,0.0185419303543631
"231",2008,23,16196,1628,0.100518647,231,"07/06/2008",285,1344,0.017596938,0.082983453,0.0182337752737309,0.0177986763872,0.0186688741602618
"232",2008,24,16437,1610,0.097949748,232,"14/06/2008",311,1302,0.018920728,0.079211535,0.0183431922197098,0.0179205770635301,0.0187658073758896
"233",2008,25,16074,1577,0.098108747,233,"21/06/2008",300,1275,0.01866368,0.079320642,0.0184032043622176,0.017979917658426,0.0188264910660091
"234",2008,26,16217,1635,0.100820127,234,"28/06/2008",338,1293,0.020842326,0.079731146,0.0184131583867114,0.017982047359073,0.0188442694143498
"235",2008,27,18403,1911,0.103841765,235,"05/07/2008",381,1527,0.020703146,0.082975602,0.0183731315474573,0.0179324410587305,0.0188138220361842
"236",2008,28,18038,1743,0.096629338,236,"12/07/2008",364,1374,0.020179621,0.076172525,0.0182839305409886,0.0178358223707525,0.0187320387112246
"237",2008,29,18380,1711,0.093090316,237,"19/07/2008",373,1336,0.020293798,0.072687704,0.0181470797426538,0.0176959941170932,0.0185981653682144
"238",2008,30,18237,1645,0.090201239,238,"26/07/2008",333,1311,0.018259582,0.071886823,0.0179647989777919,0.0175159088143997,0.0184136891411841
"239",2008,31,18844,1590,0.08437699,239,"02/08/2008",352,1236,0.018679686,0.06559117,0.0177399711516799,0.0172976969094673,0.0181822453938926
"240",2008,32,18724,1626,0.086840419,240,"09/08/2008",317,1305,0.016930143,0.069696646,0.0174761002102825,0.0170425761161957,0.0179096243043692
"241",2008,33,17525,1495,0.085306705,241,"16/08/2008",286,1206,0.016319544,0.068815977,0.0171772600448291,0.0167507241870325,0.0176037959026257
"242",2008,34,18078,1422,0.078659144,242,"23/08/2008",276,1142,0.015267176,0.063170705,0.016848035085307,0.0164213945078101,0.0172746756628039
"243",2008,35,18362,1549,0.084359002,243,"30/08/2008",299,1251,0.016283629,0.068129833,0.0164934534491481,0.0160537196797171,0.016933187218579
"244",2008,36,18266,1546,0.084638125,244,"06/09/2008",325,1223,0.01779262,0.066954998,0.0161189136199548,0.015648327112122,0.0165895001277875
"245",2008,37,17599,1566,0.088982329,245,"13/09/2008",252,1310,0.014318995,0.074436048,0.0157301057254528,0.0152088641434083,0.0162513473074973
"246",2008,38,17855,1811,0.101428171,246,"20/09/2008",273,1544,0.015289835,0.086474377,0.0153329285626157,0.0147421578985875,0.015923699226644
"247",2008,39,17934,2021,0.112690978,247,"27/09/2008",247,1774,0.013772722,0.098918256,0.0149334035799222,0.0142570665864777,0.0156097405733668
"248",2008,40,17446,2077,0.119053078,248,"04/10/2008",256,1816,0.014673851,0.104092629,0.014537587071078,0.0137631608354838,0.0153120133066722
"249",2008,41,18096,2142,0.1183687,249,"11/10/2008",267,1880,0.014754642,0.103890363,0.0141514818606164,0.0132699170517286,0.0150330466695041
"250",2008,42,17850,2305,0.129131653,250,"18/10/2008",244,2066,0.013669468,0.115742297,0.0137809497691989,0.0127863781659959,0.0147755213724019
"251",2008,43,17207,2018,0.117277852,251,"25/10/2008",228,1791,0.013250421,0.104085547,0.0134316261350708,0.0123210419787008,0.0145422102914408
"252",2008,44,16779,1928,0.114905537,252,"01/11/2008",245,1683,0.014601585,0.100303951,0.0131088376381395,0.0118818209272799,0.0143358543489991
"253",2008,45,17579,2096,0.119233176,253,"08/11/2008",287,1808,0.016326298,0.102849991,0.012817524624987,0.0114760100342626,0.0141590392157114
"254",2008,46,17326,2093,0.120801108,254,"15/11/2008",272,1815,0.01569895,0.104755858,0.012562169067492,0.0111102463559436,0.0140140917790404
"255",2008,47,16432,1931,0.117514606,255,"22/11/2008",239,1687,0.014544791,0.102665531,0.0123467292055875,0.0107904600916852,0.0139029983194898
"256",2008,48,16255,1979,0.121747155,256,"29/11/2008",280,1692,0.017225469,0.104091049,0.0121745818272092,0.0105218218742915,0.0138273417801269
"257",2008,49,16182,1963,0.121307626,257,"06/12/2008",269,1688,0.016623409,0.104313435,0.0120484730271236,0.0103086909470381,0.013788255107209
"258",2008,50,15658,1826,0.116617703,258,"13/12/2008",270,1565,0.017243582,0.099948908,0.0119704781626827,0.0101545680546204,0.013786388270745
"259",2008,51,15449,1908,0.123503139,259,"20/12/2008",261,1647,0.016894297,0.106608842,0.0119419715904406,0.0100620559156644,0.0138218872652167
"260",2008,52,15981,2494,0.156060322,260,"27/12/2008",353,2150,0.02208873,0.13453476,0.0119636066249398,0.010032829342479,0.0138943839074006
"261",2009,1,8813,1459,0.165550891,261,"03/01/2009",343,2549,0.038919778,0.289231817,0.0120353060119145,0.0100676164429444,0.0140029955808845
"262",2009,2,18739,2492,0.132984684,262,"10/01/2009",331,2161,0.017663696,0.115320988,0.0121562630548313,0.0101661918408538,0.0141463342688088
"263",2009,3,17592,2196,0.124829468,263,"17/01/2009",349,1847,0.019838563,0.104990905,0.0123249533783416,0.0103273824440255,0.0143225243126577
"264",2009,4,18173,2386,0.131293677,264,"24/01/2009",382,2004,0.021020195,0.110273483,0.0125391571571066,0.0105490859431291,0.0145292283710841
"265",2009,5,18212,2693,0.147869537,265,"31/01/2009",415,2280,0.022787173,0.125192181,0.0127959914858491,0.010828301916879,0.0147636810548191
"266",2009,6,19961,3197,0.160162317,266,"07/02/2009",499,2695,0.024998748,0.135013276,0.0130919524186046,0.0111611751361438,0.0150227297010654
"267",2009,7,20335,3635,0.17875584,267,"14/02/2009",620,3021,0.030489304,0.148561593,0.0134229660641435,0.0115430503893673,0.0153028817389196
"268",2009,8,20903,3932,0.18810697,268,"21/02/2009",626,3303,0.029947854,0.158015596,0.0137844479924786,0.0119685378844163,0.0156003581005409
"269",2009,9,19771,3479,0.175964797,269,"28/02/2009",542,2934,0.027413889,0.148399171,0.0141713700861781,0.0124315880060926,0.0159111521662635
"270",2009,10,20669,3636,0.175915622,270,"07/03/2009",528,3106,0.025545503,0.150273356,0.0145783338616394,0.0129255739087217,0.0162310938145571
"271",2009,11,20641,3511,0.170098348,271,"14/03/2009",510,3000,0.024708105,0.145341795,0.0149996491911368,0.0134433800772346,0.0165559183050391
"272",2009,12,21037,3383,0.160811903,272,"21/03/2009",486,2895,0.023102153,0.137614679,0.0154294172776969,0.0139774945661485,0.0168813399892454
"273",2009,13,20971,3105,0.148061609,273,"28/03/2009",473,2633,0.022554957,0.125554337,0.015861616672841,0.0145201020821166,0.0172031312635654
"274",2009,14,20817,2693,0.129365422,274,"04/04/2009",400,2290,0.019215065,0.110006245,0.0162901910828632,0.0150631743720036,0.0175172077937228
"275",2009,15,21022,2830,0.134620873,275,"11/04/2009",399,2436,0.018980116,0.115878603,0.0167091376832303,0.0155985535268603,0.0178197218396003
"276",2009,16,21337,2761,0.129399634,276,"18/04/2009",368,2388,0.017247036,0.111918264,0.0171125946532808,0.0161180230500777,0.0181071662564838
"277",2009,17,20965,2580,0.123062247,277,"25/04/2009",342,2246,0.016312902,0.107130933,0.0174949266547694,0.0166133618458816,0.0183764914636571
"278",2009,18,21294,2948,0.138442754,278,"02/05/2009",430,2516,0.020193482,0.118155349,0.0178508070077887,0.0170763807721944,0.0186252332433829
"279",2009,19,21033,2775,0.13193553,279,"09/05/2009",440,2337,0.020919507,0.111111111,0.0181752953657566,0.0174989583723121,0.0188516323592012
"280",2009,20,20772,2605,0.125409205,280,"16/05/2009",401,2197,0.019304833,0.105767379,0.0184639097567945,0.0178731390927663,0.0190546804208228
"281",2009,21,21419,2625,0.122554741,281,"23/05/2009",397,2224,0.018534946,0.103833045,0.0187126919409695,0.018191450358925,0.019233933523014
"282",2009,22,20505,2209,0.107729822,282,"30/05/2009",354,1853,0.017264082,0.090368203,0.0189182651303458,0.0184476786225131,0.0193888516381785
"283",2009,23,20647,2120,0.102678355,283,"06/06/2009",312,1800,0.015111154,0.087179736,0.0190778832301569,0.0186381494607259,0.0195176169995878
"284",2009,24,21014,2236,0.106405254,284,"13/06/2009",403,1829,0.019177691,0.087037213,0.0191894708830507,0.0187628303055538,0.0196161114605476
"285",2009,25,21127,2313,0.109480759,285,"20/06/2009",414,1902,0.019595778,0.09002698,0.0192516537324733,0.0188251178746767,0.0196781895902698
"286",2009,26,21722,2388,0.109934628,286,"27/06/2009",488,1905,0.022465703,0.087699107,0.019263778463882,0.0188302543697952,0.0196973025579687
"287",2009,27,22866,2531,0.110688358,287,"04/07/2009",524,2007,0.02291612,0.087772238,0.0192259223315427,0.0187836480893301,0.0196681965737554
"288",2009,28,22518,2251,0.099964473,288,"11/07/2009",516,1738,0.022915001,0.077182698,0.0191388920319888,0.0186900018685966,0.0195877821953811
"289",2009,29,22818,2094,0.091769656,289,"18/07/2009",444,1655,0.019458322,0.072530458,0.0190042119405689,0.0185531263150083,0.0194552975661295
"290",2009,30,22877,1985,0.08676837,290,"25/07/2009",429,1558,0.018752459,0.068103335,0.0188241018826219,0.0183759937123859,0.0192722100528579
"291",2009,31,23679,2034,0.085898898,291,"01/08/2009",440,1590,0.018581866,0.067148106,0.0186014447634248,0.018160754274698,0.0190421352521517
"292",2009,32,23851,2110,0.088465892,292,"08/08/2009",452,1664,0.018950987,0.069766467,0.0183397445289422,0.0179086335013038,0.0187708555565806
"293",2009,33,23701,2014,0.084975317,293,"15/08/2009",427,1580,0.018016117,0.066663854,0.0180430750704037,0.0176197883666122,0.0184663617741953
"294",2009,34,24784,2328,0.093931569,294,"22/08/2009",475,1854,0.019165591,0.074806327,0.0177160208177965,0.0172934056616167,0.0181386359739762
"295",2009,35,23754,2087,0.087858887,295,"29/08/2009",432,1653,0.018186411,0.06958828,0.0173636098885524,0.0169285110020215,0.0177987087750833
"296",2009,36,22847,2023,0.088545542,296,"05/09/2009",405,1608,0.017726616,0.070381232,0.016991240766274,0.0165256382927456,0.0174568432398024
"297",2009,37,24048,2326,0.09672322,297,"12/09/2009",422,1904,0.017548237,0.079174983,0.0166046035786869,0.0160884217346127,0.0171207854227611
"298",2009,38,23308,2264,0.097134031,298,"19/09/2009",413,1852,0.017719238,0.079457697,0.0162095971227647,0.015623756831066,0.0167954374144634
"299",2009,39,23952,2775,0.115856713,299,"26/09/2009",443,2328,0.018495324,0.097194389,0.015812242846986,0.0151405940627667,0.0164838916312053
"300",2009,40,23279,3022,0.129816573,300,"03/10/2009",458,2568,0.019674385,0.110314017,0.0154185970450567,0.0146485753556181,0.0161886187344953
"301",2009,41,24176,3459,0.143075778,301,"10/10/2009",522,2940,0.021591661,0.121608206,0.0150346625415099,0.0141572184843562,0.0159121065986636
"302",2009,42,24352,4322,0.177480289,302,"17/10/2009",720,3598,0.02956636,0.147749671,0.0146663011570073,0.0136755859868959,0.0156570163271187
"303",2009,43,26551,6297,0.237166208,303,"24/10/2009",1301,5011,0.049000038,0.188731121,0.0143191482297941,0.013212182981326,0.0154261134782621
"304",2009,44,29629,10611,0.35812886,304,"31/10/2009",2739,7894,0.092443214,0.266428162,0.0139985304397776,0.0127749232080783,0.0152221376714769
"305",2009,45,26942,8314,0.30858882,305,"07/11/2009",2298,6024,0.085294336,0.223591419,0.01370938813354,0.0123711003993649,0.0150476758677151
"306",2009,46,24169,5311,0.219744301,306,"14/11/2009",1231,4085,0.050933013,0.169018164,0.0134562032829599,0.012007349421325,0.0149050571445947
"307",2009,47,22082,3680,0.166651571,307,"21/11/2009",796,2884,0.036047459,0.130604112,0.0132429341279702,0.0116895981676865,0.014796270088254
"308",2009,48,21928,3030,0.138179497,308,"28/11/2009",530,2506,0.024170011,0.114283108,0.0130729574565068,0.0114230151877873,0.0147228997252262
"309",2009,49,22058,2833,0.128434128,309,"05/12/2009",486,2347,0.022032823,0.106401306,0.012949019363336,0.0112119579918804,0.0146860807347917
"310",2009,50,20866,2815,0.134908464,310,"12/12/2009",427,2379,0.020463913,0.114013227,0.01287319520581,0.011059925977761,0.0146864644338591
"311",2009,51,21396,2869,0.134090484,311,"19/12/2009",420,2451,0.019629837,0.114554122,0.0128468593404827,0.0109695209026783,0.0147241977782871
"312",2009,52,21568,3423,0.158707344,312,"26/12/2009",446,2974,0.020678783,0.137889466,0.0128706650818968,0.0109424169931484,0.0147989131706453
"313",2010,1,8746,1480,0.169220215,313,"02/01/2010",558,3820,0.063800595,0.436771095,0.0129445351757863,0.0109793421405779,0.0149097282109948
"314",2010,2,27036,3459,0.127940524,314,"09/01/2010",521,2934,0.019270602,0.108521971,0.013067662925618,0.0110800711257139,0.0150552547255222
"315",2010,3,26583,3093,0.116352556,315,"16/01/2010",536,2556,0.020163262,0.096151676,0.0132385239560432,0.0112434314054032,0.0152336165066833
"316",2010,4,27560,3398,0.12329463,316,"23/01/2010",590,2808,0.021407837,0.101886792,0.0134548984417231,0.0114673216482337,0.0154424752352124
"317",2010,5,27113,3532,0.130269612,317,"30/01/2010",557,2974,0.020543651,0.109689079,0.0137139034773804,0.0117487428989718,0.015679064055789
"318",2010,6,28025,3750,0.133809099,318,"06/02/2010",597,3157,0.021302409,0.11264942,0.0140120351170508,0.012083841970106,0.0159402282639956
"319",2010,7,28905,4017,0.138972496,319,"13/02/2010",614,3409,0.021242,0.117938073,0.0143452194695045,0.0124679663910094,0.0162224725479997
"320",2010,8,29884,4273,0.142986213,320,"20/02/2010",638,3640,0.021349217,0.12180431,0.0147088721047546,0.0128957299812857,0.0165220142282234
"321",2010,9,28617,3994,0.13956739,321,"27/02/2010",569,3431,0.019883286,0.119893769,0.0150979649053689,0.0133610878435548,0.0168348419671829
"322",2010,10,29348,3957,0.134830312,322,"06/03/2010",593,3367,0.020205806,0.114726728,0.015507099387745,0.0138574192771211,0.017156779498369
"323",2010,11,29570,4063,0.137402773,323,"13/03/2010",596,3477,0.020155563,0.117585391,0.0159305854241574,0.0143776167753432,0.0174835540729715
"324",2010,12,28633,3974,0.138790906,324,"20/03/2010",587,3378,0.020500821,0.117975762,0.0163625242176323,0.0149141788530699,0.0178108695821948
"325",2010,13,28879,3773,0.130648568,325,"27/03/2010",548,3214,0.018975726,0.111291942,0.0167968943196912,0.0154593039101634,0.0181344847292191
"326",2010,14,29480,3719,0.126153324,326,"03/04/2010",612,3107,0.020759837,0.105393487,0.0172276394366283,0.016004981619897,0.0184502972533595
"327",2010,15,29845,3812,0.127726587,327,"10/04/2010",603,3206,0.020204389,0.107421679,0.0176487567439103,0.0165430774148885,0.0187544360729321
"328",2010,16,29147,3524,0.120904381,328,"17/04/2010",555,2973,0.019041411,0.102000206,0.0180543844208756,0.0170654046801529,0.0190433641615983
"329",2010,17,29171,3255,0.111583422,329,"24/04/2010",505,2753,0.017311714,0.09437455,0.0184388871292791,0.0175637790351245,0.0193139952234337
"330",2010,18,29225,3274,0.112027374,330,"01/05/2010",538,2725,0.018408896,0.093242087,0.0187969381892132,0.0180300523075233,0.0195638240709031
"331",2010,19,29658,3100,0.104524917,331,"08/05/2010",594,2505,0.020028323,0.084462877,0.0191235972540961,0.0184561382612351,0.019791056246957
"332",2010,20,28575,3079,0.107751531,332,"15/05/2010",534,2547,0.018687664,0.089133858,0.0194143823520489,0.0188340856730146,0.0199946790310831
"333",2010,21,30453,3198,0.105014284,333,"22/05/2010",606,2601,0.019899517,0.085410304,0.0196653352431387,0.019156350150648,0.0201743203356293
"334",2010,22,31531,3347,0.106149504,334,"29/05/2010",713,2626,0.022612667,0.083283118,0.0198730791394298,0.0194165269636095,0.0203296313152502
"335",2010,23,30958,3019,0.09751922,335,"05/06/2010",686,2328,0.022159054,0.075198656,0.0200348679461558,0.0196106649567712,0.0204590709355403
"336",2010,24,29294,2710,0.092510412,336,"12/06/2010",581,2127,0.019833413,0.072608725,0.0201486263059644,0.019738527935171,0.0205587246767578
"337",2010,25,29892,2782,0.093068379,337,"19/06/2010",608,2166,0.02033989,0.072460859,0.0202129798623019,0.0198035256856703,0.0206224340389334
"338",2010,26,31469,2990,0.095014141,338,"26/06/2010",685,2306,0.021767454,0.073278465,0.0202272753006255,0.0198110861775867,0.0206434644236642
"339",2010,27,32433,3135,0.096660808,339,"03/07/2010",688,2443,0.021212962,0.075324515,0.0201915898752011,0.019766831074722,0.0206163486756802
"340",2010,28,34125,3244,0.095062271,340,"10/07/2010",723,2518,0.021186813,0.073787546,0.0201067302825621,0.0196756197269295,0.0205378408381946
"341",2010,29,33722,3248,0.096316944,341,"17/07/2010",710,2528,0.021054504,0.074965898,0.019974220898057,0.0195413536646661,0.020407088131448
"342",2010,30,33626,2929,0.087105216,342,"24/07/2010",660,2266,0.019627669,0.06738833,0.0197962815470248,0.0193670443891856,0.0202255187048641
"343",2010,31,33299,2856,0.085768341,343,"31/07/2010",640,2203,0.019219796,0.066158143,0.0195757951347426,0.0191548319825484,0.0199967582869368
"344",2010,32,34345,2950,0.085893143,344,"07/08/2010",695,2257,0.020235842,0.065715534,0.0193162656071749,0.018905861149807,0.0197266700645427
"345",2010,33,32896,2614,0.079462549,345,"14/08/2010",636,1973,0.019333658,0.059976897,0.0190217668555513,0.0186200961268605,0.019423437584242
"346",2010,34,32160,2607,0.081063433,346,"21/08/2010",601,1991,0.018687811,0.061909204,0.0186968833098589,0.0182963990178373,0.0190973676018804
"347",2010,35,31338,2487,0.079360521,347,"28/08/2010",604,1871,0.019273725,0.059703874,0.0183466430875297,0.0179334369253696,0.0187598492496897
"348",2010,36,31737,2512,0.079150518,348,"04/09/2010",567,1944,0.017865583,0.061253427,0.0179764446721661,0.0175315965425601,0.0184212928017722
"349",2010,37,31088,2628,0.084534225,349,"11/09/2010",544,2068,0.017498713,0.066520844,0.0175919781914939,0.0170947266639892,0.0180892297189985
"350",2010,38,30402,2779,0.09140846,350,"18/09/2010",481,2287,0.015821328,0.075225314,0.0171991424424865,0.0166301310709857,0.0177681538139874
"351",2010,39,31719,3390,0.106876005,351,"25/09/2010",551,2846,0.017371292,0.089725401,0.0168039588736227,0.0161470964445421,0.0174608213027033
"352",2010,40,31395,3624,0.115432394,352,"02/10/2010",539,3077,0.017168339,0.098009237,0.0164124837786083,0.0156554339738724,0.0171695335833442
"353",2010,41,32732,3674,0.112244898,353,"09/10/2010",622,3061,0.019002811,0.093517048,0.0160307199819763,0.0151647063250724,0.0168967336388803
"354",2010,42,35523,4466,0.125721364,354,"16/10/2010",683,3781,0.01922698,0.106438082,0.0156645293043886,0.0146839601273832,0.016645098481394
"355",2010,43,35179,4019,0.114244293,355,"23/10/2010",646,3386,0.018363228,0.096250604,0.0153195470840902,0.0142216639465206,0.0164174302216599
"356",2010,44,34850,3748,0.107546628,356,"30/10/2010",578,3181,0.016585366,0.091276901,0.0150011000009886,0.0137856928364874,0.0162165071654898
"357",2010,45,34560,3789,0.109635417,357,"06/11/2010",623,3172,0.01802662,0.091782407,0.0147141284016659,0.0133833064191037,0.0160449503842281
"358",2010,46,33965,3926,0.115589578,358,"13/11/2010",656,3265,0.019314,0.096128367,0.0144631142580006,0.0130211115617248,0.0159051169542764
"359",2010,47,34138,3987,0.116790673,359,"20/11/2010",743,3242,0.021764602,0.094967485,0.0142520158099259,0.012705013881335,0.0157990177385167
"360",2010,48,33758,3948,0.116950056,360,"27/11/2010",802,3132,0.023757332,0.092778008,0.0140842098453772,0.0124401644357364,0.0157282552550181
"361",2010,49,33730,4159,0.123302698,361,"04/12/2010",762,3382,0.022591165,0.100266825,0.0139624424591214,0.0122309070661161,0.0156939778521266
"362",2010,50,32092,4372,0.136233329,362,"11/12/2010",879,3495,0.027390004,0.108905646,0.0138887890085102,0.0120807305006441,0.0156968475163763
"363",2010,51,32960,4775,0.144872573,363,"18/12/2010",1019,3761,0.030916262,0.11410801,0.0138646238500978,0.0119922281724321,0.0157370195277635
"364",2010,52,34776,6438,0.185127674,364,"25/12/2010",1393,5046,0.040056361,0.145100069,0.0138906002984268,0.0119670678277799,0.0158141327690736
"365",2011,1,5967,1365,0.22875817,365,"01/01/2011",1844,7012,0.309033015,1.175129881,0.0139666410992312,0.0120059723448737,0.0159273098535887
"366",2011,2,38560,6479,0.168023859,366,"08/01/2011",1270,5226,0.032935685,0.135529046,0.0140919395559777,0.0121087126795956,0.0160751664323599
"367",2011,3,34742,5189,0.149358126,367,"15/01/2011",1144,4051,0.032928444,0.116602383,0.0142649712933178,0.0122741134505965,0.0162558291360391
"368",2011,4,34571,5163,0.149344827,368,"22/01/2011",1089,4088,0.031500391,0.1182494,0.0144835164859124,0.0125000713342938,0.016466961637531
"369",2011,5,35312,5455,0.154480063,369,"29/01/2011",1174,4277,0.033246488,0.121120299,0.0147446922284847,0.0127835861386523,0.016705798318317
"370",2011,6,34806,5526,0.15876573,370,"05/02/2011",1119,4406,0.032149629,0.12658737,0.0150449945750699,0.0131208041471352,0.0169691850030046
"371",2011,7,36319,5467,0.150527272,371,"12/02/2011",1071,4390,0.029488697,0.120873372,0.0153803496344385,0.0135070730599857,0.0172536262088913
"372",2011,8,38801,5850,0.15076931,372,"19/02/2011",1198,4657,0.030875493,0.12002268,0.0157461729766034,0.0139370075992695,0.0175553383539373
"373",2011,9,40062,6646,0.165892866,373,"26/02/2011",1257,5431,0.031376367,0.135564874,0.0161374364841326,0.0144045645758461,0.0178703083924191
"374",2011,10,38242,6076,0.158882904,374,"05/03/2011",1138,4952,0.029757858,0.129491135,0.0165487416734236,0.0149031259254893,0.018194357421358
"375",2011,11,38519,6188,0.160647992,375,"12/03/2011",1164,5030,0.030218853,0.130584906,0.0169743984167508,0.0154255878850522,0.0185232089484494
"376",2011,12,38303,5898,0.153982717,376,"19/03/2011",1038,4876,0.027099705,0.127300734,0.0174085079171406,0.015964454063433,0.0188525617708483
"377",2011,13,38158,5505,0.144268568,377,"26/03/2011",966,4544,0.025315792,0.119083809,0.0178450487261144,0.0165119296162714,0.0191781678359574
"378",2011,14,37330,5064,0.135654969,378,"02/04/2011",900,4170,0.024109295,0.111706402,0.0182779645499663,0.0170600129951536,0.019495916104779
"379",2011,15,38862,5265,0.135479389,379,"09/04/2011",968,4299,0.024908651,0.110622202,0.0187012525641632,0.0176005807664107,0.0198019243619157
"380",2011,16,38942,5203,0.133608957,380,"16/04/2011",898,4312,0.023059935,0.110728776,0.0191090509480434,0.0181254598796845,0.0200926420164022
"381",2011,17,37893,5205,0.137360462,381,"23/04/2011",926,4288,0.024437231,0.113160742,0.0194957243633617,0.0186264811795302,0.0203649675471932
"382",2011,18,38539,5113,0.132670801,382,"30/04/2011",894,4229,0.023197281,0.109732998,0.0198559461302107,0.0190955104008462,0.0206163818595753
"383",2011,19,38470,4696,0.122069145,383,"07/05/2011",857,3826,0.022277099,0.09945412,0.0201847759020084,0.0195244659719982,0.0208450858320186
"384",2011,20,39422,4270,0.108315154,384,"14/05/2011",810,3461,0.020546903,0.087793618,0.0204777317068761,0.0199053752032983,0.0210500882104539
"385",2011,21,38977,4117,0.105626395,385,"21/05/2011",831,3279,0.021320266,0.084126536,0.0207308553048808,0.0202306196403794,0.0212310909693822
"386",2011,22,40808,4296,0.105273476,386,"28/05/2011",842,3451,0.020633209,0.084566752,0.0209407699080868,0.0204936504335511,0.0213878893826225
"387",2011,23,40052,4035,0.100744033,387,"04/06/2011",885,3165,0.022096275,0.079022271,0.0211047294217276,0.0206903428276175,0.0215191160158376
"388",2011,24,40319,3773,0.09357871,388,"11/06/2011",820,2952,0.020337806,0.073216102,0.0212206584884511,0.0208203715237323,0.02162094545317
"389",2011,25,39893,3663,0.09182062,389,"18/06/2011",851,2804,0.021332063,0.07028802,0.0212871827517034,0.020887214673094,0.0216871508303128
"390",2011,26,40336,3645,0.090365926,390,"25/06/2011",902,2741,0.022362158,0.067954185,0.0213036488969419,0.0208964595082794,0.0217108382856044
"391",2011,27,40371,3776,0.093532486,391,"02/07/2011",934,2831,0.023135419,0.070124594,0.0212701341784324,0.0208538686202353,0.0216863997366294
"392",2011,28,42192,3914,0.092766401,392,"09/07/2011",964,2948,0.022847933,0.069871066,0.0211874452927082,0.0207643807540514,0.021610509831365
"393",2011,29,41021,3619,0.088223105,393,"16/07/2011",861,2754,0.020989249,0.067136345,0.021057106615118,0.0206319253800004,0.0214822878502356
"394",2011,30,43344,3748,0.086471023,394,"23/07/2011",919,2806,0.021202473,0.064737911,0.0208813379710007,0.0204595095676071,0.0213031663743943
"395",2011,31,44981,4167,0.092639114,395,"30/07/2011",947,3204,0.021053334,0.071230075,0.0206630222656334,0.020249246137455,0.0210767983938117
"396",2011,32,45594,4172,0.091503268,396,"06/08/2011",1088,3076,0.023862789,0.067465017,0.0204056634449805,0.0200022287157858,0.0208090981741751
"397",2011,33,43730,3618,0.082734965,397,"13/08/2011",885,2735,0.020237823,0.062542877,0.0201133354002717,0.0197183420264894,0.0205083287740541
"398",2011,34,43275,3376,0.078012709,398,"20/08/2011",897,2491,0.020727903,0.057562103,0.0197906225614942,0.0193963501333338,0.0201848949896545
